hero1_nick,hero2_nick,weight
ICEMAN,MARVEL GIRL DOPPELGA,0.0
ICEMAN,MANIKIN,0.0
HYPERION,NOVA,0.0
HYPERION,NOVA II,0.0
HYPERION,"O'BRIEN, MICHAEL",0.0
HYPERION,OBLIVION,0.0
HYPERION,ORKA,0.0
HYPERION,PHOBIUS,0.0
HYPERION,RAGE,0.0
HYPERION,ROMA,0.0
HYPERION,SERSI,0.0
HYPERION,SHAMAN,0.0
HYPERION,"SHERIDAN, RICHARD RI",0.0
HYPERION,SILVER SABLE,0.0
HYPERION,SPIDER-MAN,0.0
HYPERION,STINGRAY,0.0
HYPERION,"SUMMERS, NATHAN CHRI",0.0
HYPERION,SUPER SABRE,0.0
HYPERION,SWORDSMAN III,0.0
HYPERION,TEN FOR,0.0
HYPERION,THUNDERSTRIKE,0.0
HYPERION,UATU,0.0
HYPERION,ULTRON,0.0
HYPERION,"NEWELL, DIANE ARLISS",0.0
HYPERION,MR. FANTASTIC,0.0
HYPERION,MAGDALENE,0.0
HYDROMAN,"WATSON, KRISTY",0.0
HYDROMAN,TINKERER,0.0
HYDROMAN,TYPHOID MARY,0.0
HYDROMAN,"URICH, BEN",0.0
HYDROMAN,VAPOR,0.0
HYDROMAN,VECTOR,0.0
HYDROMAN,VENOM,0.0
HYDROMAN,VOLCANA,0.0
HYDROMAN,VULTURE,0.0
HYDROMAN,WATER WIZARD,0.0
HYDROMAN,WONDER MAN,0.0
HYPERION,LORD CHAOS,0.0
HYDROMAN,WRECKER III,0.0
HYDROMAN,X-RAY,0.0
HYPERION,IKARIS,0.0
HYPERION,INFINITY II,0.0
HYPERION,INVISIBLE WOMAN,0.0
HYPERION,JUSTICE II,0.0
HYPERION,"KINCAID, DR. KEITH",0.0
HYPERION,LLYRA,0.0
HYPERION,LLYRON,0.0
HYPERION,USAGENT,0.0
HYPERION,VANGUARD,0.0
HYPERION,VASHTI,0.0
ICEMAN,"LANE, LOIS",0.0
ICEMAN,"JONES, JANIS",0.0
ICEMAN,"JONES, MARLO CHANDLE",0.0
ICEMAN,KARNAK DOPPELGANGER,0.0
ICEMAN,"KENT, CLARK",0.0
ICEMAN,"KIRBY, JACK",0.0
ICEMAN,KISMET,0.0
ICEMAN,"KRAMER, STACEY",0.0
ICEMAN,KURSE,0.0
ICEMAN,LADY DEATHSTRIKE,0.0
ICEMAN,LEADER,0.0
ICEMAN,"JAMESON, MARLA MADIS",0.0
ICEMAN,"LEE, STAN",0.0
ICEMAN,LIVING LASER,0.0
ICEMAN,LIVING MUMMY,0.0
ICEMAN,LOBO,0.0
ICEMAN,"MACON, ANGELO",0.0
ICEMAN,MAJOR DOMO,0.0
ICEMAN,MALICE III,0.0
ICEMAN,MAM'SELLE HEPZIBAH,0.0
ICEMAN,MANDARIN,0.0
ICEMAN,JETSTREAM,0.0
ICEMAN,INFINITY II,0.0
HYPERION,WARLOCK II,0.0
HYPERION II,MR. FANTASTIC,0.0
HYPERION,WHIZZER III,0.0
HYPERION,WOLVERINE,0.0
HYPERION II,"JARVIS, EDWIN ",0.0
HYPERION II,"JONES, HUGH",0.0
HYPERION II,"KORVAC, MICHAEL",0.0
HYPERION II,LADY LARK,0.0
HYPERION II,"MASTERS, ALICIA REIS",0.0
HYPERION II,MOCKINGBIRD,0.0
HYPERION II,MOON KNIGHT,0.0
HYPERION II,NIGHTHAWK,0.0
ICEMAN,IMPULSE,0.0
HYPERION II,QUICKSILVER,0.0
HYPERION II,RAVONNA LEXUS RENSLA,0.0
HYPERION II,SHE-HULK,0.0
HYPERION II,SILVER SURFER,0.0
HYPERION II,SWORDSMAN,0.0
HYPERION II,TERRAX II,0.0
HYPERION II,TIGRA,0.0
HYPERION II,WONG,0.0
ICE-MAN | MUTANT X-V,SUNSPOT,0.0
ICEMAN,"WILSON, JIM",0.0
ICEMAN,WINDSHEAR,0.0
ICEMAN,WITCHFIRE,0.0
IKARIS,MANDARIN,0.0
IKARIS,REDWING,0.0
IKARIS,"ROM, SPACEKNIGHT",0.0
IKARIS,SABRA,0.0
IKARIS,SASQUATCH,0.0
IKARIS,SHADOWCAT,0.0
IKARIS,SHAMAN,0.0
IKARIS,SHAMROCK,0.0
IKARIS,SHANNA,0.0
IKARIS,SHROUD,0.0
IKARIS,SILVER SURFER,0.0
IKARIS,SNOWBIRD,0.0
IKARIS,SPIDER-MAN,0.0
IKARIS,SPIDER-WOMAN,0.0
IKARIS,STINGRAY,0.0
IKARIS,STORM,0.0
IKARIS,SUNFIRE,0.0
IKARIS,SUPER SKRULL,0.0
IKARIS,TALISMAN,0.0
IKARIS,"TANAKA, KENJIRO",0.0
IKARIS,TEFRAL,0.0
IKARIS,TEXAS TWISTER,0.0
IKARIS,RED WOLF III,0.0
IKARIS,RED GHOST,0.0
IKARIS,"REAGAN, RONALD",0.0
IKARIS,NORTHSTAR,0.0
IKARIS,MEDUSA,0.0
IKARIS,MIKHLO,0.0
IKARIS,MOLE MAN,0.0
IKARIS,MOON KNIGHT,0.0
IKARIS,MR. JUSTICE,0.0
IKARIS,NIGHTCRAWLER,0.0
IKARIS,NIGHTHAWK,0.0
IKARIS,NOMAD III,0.0
IKARIS,"NORRISS, SISTER BARB",0.0
IKARIS,NOVA II,0.0
IKARIS,RAVONNA LEXUS RENSLA,0.0
IKARIS,"O'BRIEN, MICHAEL",0.0
IKARIS,ONEG,0.0
IKARIS,PALADIN,0.0
IKARIS,PEATOR,0.0
IKARIS,"PEREGRINE, LE",0.0
IKARIS,PHARAOH RAMA-TUT,0.0
IKARIS,PHOBIUS,0.0
IKARIS,POLARIS,0.0
IKARIS,RADIOACTIVE MAN,0.0
IKARIS,TORPEDO III,0.0
IKARIS,TRITON,0.0
IKARIS,TRUTH,0.0
IMPOSSIBLE MAN,SHOCKER,0.0
IMPOSSIBLE MAN,"REAGAN, RONALD",0.0
IMPOSSIBLE MAN,RINGMASTER,0.0
IMPOSSIBLE MAN,RINTRAH,0.0
IMPOSSIBLE MAN,ROCKET RACER,0.0
IMPOSSIBLE MAN,ROGUE ,0.0
IMPOSSIBLE MAN,RUBY,0.0
IMPOSSIBLE MAN,SHADOWCAT,0.0
IMPOSSIBLE MAN,SHANNA,0.0
IMPOSSIBLE MAN,SHATTERSTAR II,0.0
IMPOSSIBLE MAN,SIRYN,0.0
IMPOSSIBLE MAN,PUNISHER II,0.0
IMPOSSIBLE MAN,SPEEDBALL,0.0
IMPOSSIBLE MAN,SPIDER-WOMAN,0.0
IMPOSSIBLE MAN,STILT-MAN,0.0
IMPOSSIBLE MAN,STORM,0.0
IMPOSSIBLE MAN,"SUMMERS, NATHAN CHRI",0.0
IMPOSSIBLE MAN,TEXAS TWISTER,0.0
IMPOSSIBLE MAN,"THOMAS, ROY",0.0
IMPOSSIBLE MAN,THUNDERBIRD II,0.0
IMPOSSIBLE MAN,THUNDERSTRIKE,0.0
IMPOSSIBLE MAN,PUPPET MASTER,0.0
IMPOSSIBLE MAN,PSYCHO-MAN,0.0
IKARIS,URSA MAJOR,0.0
IMPOSSIBLE MAN,KINGPIN,0.0
IKARIS,VALINOR,0.0
IKARIS,VANGUARD,0.0
IKARIS,VIZIER,0.0
IKARIS,WEREWOLF BY NIGHT,0.0
IKARIS,WHIZZER,0.0
IKARIS,WOLVERINE,0.0
IMPOSSIBLE MAN,IRON MAN IV,0.0
IMPOSSIBLE MAN,"JARVIS, EDWIN ",0.0
IMPOSSIBLE MAN,KA-ZAR,0.0
IMPOSSIBLE MAN,"KIRBY, JACK",0.0
IMPOSSIBLE MAN,PROFESSOR X,0.0
IMPOSSIBLE MAN,"LEE, STAN",0.0
IMPOSSIBLE MAN,LOCKHEED,0.0
IMPOSSIBLE MAN,MAGNETO,0.0
IMPOSSIBLE MAN,"MCCABE, LINDSAY",0.0
IMPOSSIBLE MAN,MENTALLO,0.0
IMPOSSIBLE MAN,MIRAGE II,0.0
IMPOSSIBLE MAN,NIGHTCRAWLER,0.0
IMPOSSIBLE MAN,NOVA II,0.0
IMPOSSIBLE MAN,PRINCESS PYTHON,0.0
IKARIS,MARVEL GIRL,0.0
IKARIS,MACHINE MAN,0.0
ICEMAN,WIZARD,0.0
IKARIS,"LOCKE, DR. CASSANDRA",0.0
IGOR,MOCKINGBIRD,0.0
IGOR,MOON KNIGHT,0.0
IGOR,MOONDRAGON,0.0
IGOR,MS. MARVEL II,0.0
IGOR,"MUGGINS, MAMIE",0.0
IGOR,"NELSON, FRANKLIN FOG",0.0
IGOR,NIGHTCRAWLER,0.0
IGOR,NIGHTHAWK,0.0
IGOR,NORTHSTAR,0.0
IGOR,OCCULT,0.0
IGOR,"PAGE, KAREN",0.0
IGOR,PALADIN,0.0
IGOR,"PARKER, MAY",0.0
IGOR,"PEREGRINE, LE",0.0
IGOR,PHARAOH RAMA-TUT,0.0
IGOR,PORCUPINE,0.0
IGOR,PUPPET MASTER,0.0
IGOR,RED WOLF III,0.0
IGOR,REDWING,0.0
IGOR,"ROBERTSON, JOE",0.0
IGOR,"ROM, SPACEKNIGHT",0.0
IGOR,MISTER HYDE,0.0
IGOR,MELTER,0.0
IGOR,MEDUSA,0.0
IGOR,KARNAK [INHUMAN],0.0
ICEMAN,"WOLFE, SARA",0.0
ICEMAN,YELLOW CLAW,0.0
ICEMAN,YETI,0.0
IGOR,IKARIS,0.0
IGOR,IRON FIST,0.0
IGOR,JACK OF HEARTS,0.0
IGOR,"JAMESON, J. JONAH",0.0
IGOR,JOCASTA,0.0
IGOR,KA-ZAR,0.0
IGOR,"KIRBY, JACK",0.0
IGOR,MARVEL GIRL,0.0
IGOR,KLAW,0.0
IGOR,"LEE, STAN",0.0
IGOR,LIVING LASER,0.0
IGOR,LIVING MUMMY,0.0
IGOR,LOBO,0.0
IGOR,LOCKJAW [INHUMAN],0.0
IGOR,"LUBENSKI, NATE",0.0
IGOR,MACHINE MAN,0.0
IGOR,MANDARIN,0.0
IGOR,SABRA,0.0
IGOR,SABRETOOTH,0.0
IGOR,SASQUATCH,0.0
IGOR,WRECKER III,0.0
IGOR,VALINOR,0.0
IGOR,VANGUARD,0.0
IGOR,VENOM,0.0
IGOR,VISION ,0.0
IGOR,WEREWOLF BY NIGHT,0.0
IGOR,WHIRLWIND,0.0
IGOR,WHIZZER,0.0
IGOR,WONDER MAN,0.0
IGOR,WONG,0.0
IKARIS,IRON FIST,0.0
IGOR,TRITON,0.0
IKARIS,JEMIAH,0.0
IKARIS,JOCASTA,0.0
IKARIS,KA-ZAR,0.0
IKARIS,KARNAK [INHUMAN],0.0
IKARIS,"KINCAID, DR. KEITH",0.0
IKARIS,KISMET,0.0
IKARIS,LIVING MUMMY,0.0
IKARIS,LIVING TRIBUNAL,0.0
IKARIS,LOBO,0.0
IGOR,URSA MAJOR,0.0
IGOR,TORPEDO III,0.0
IGOR,SCARECROW,0.0
IGOR,SILVERMANE,0.0
IGOR,SCARLET WITCH,0.0
IGOR,SERSI,0.0
IGOR,SHADOWCAT,0.0
IGOR,SHAMAN,0.0
IGOR,SHAMROCK,0.0
IGOR,SHANNA,0.0
IGOR,SHE-HULK,0.0
IGOR,"SHINSKI, PROFESSOR W",0.0
IGOR,SHROUD,0.0
IGOR,SNOWBIRD,0.0
IGOR,TIGRA,0.0
IGOR,SPIDER-WOMAN,0.0
IGOR,STINGRAY,0.0
IGOR,STORM,0.0
IGOR,SUNFIRE,0.0
IGOR,SUPER SKRULL,0.0
IGOR,TALISMAN,0.0
IGOR,TEXAS TWISTER,0.0
IGOR,THINKER,0.0
IGOR,THUNDERBALL,0.0
HYDROMAN,TIGRA,0.0
HYDROMAN,SUPER-ADAPTOID,0.0
JACK O'LANTERN II,SHE-HULK,0.0
HUMAN TORCH ANDROID,MOONSTONE II,0.0
HUMAN TORCH,"WOLFE, SARA",0.0
HUMAN TORCH,"WOO, JIMMY",0.0
HUMAN TORCH,WOODGOD,0.0
HUMAN TORCH,YELLOWJACKET III,0.0
HUMAN TORCH,ZCANN,0.0
HUMAN TORCH,ZEUS,0.0
HUMAN TORCH,ZURI,0.0
HUMAN TORCH ANDROID,ICEMAN,0.0
HUMAN TORCH ANDROID,ISAAC,0.0
HUMAN TORCH ANDROID,"JONES, GABE",0.0
HUMAN TORCH ANDROID,"JONES, RICHARD MILHO",0.0
HUMAN TORCH ANDROID,JUGGERNAUT,0.0
HUMAN TORCH ANDROID,JUSTICE II,0.0
HUMAN TORCH ANDROID,KARNAK [INHUMAN],0.0
HUMAN TORCH ANDROID,KLAW,0.0
HUMAN TORCH ANDROID,KRANG [ATLANTEAN],0.0
HUMAN TORCH ANDROID,LIVING LIGHTNING,0.0
HUMAN TORCH ANDROID,MAD DOG,0.0
HUMAN TORCH ANDROID,MALEKITH,0.0
HUMAN TORCH ANDROID,MEDUSA,0.0
HUMAN TORCH ANDROID,MEPHISTO,0.0
HUMAN TORCH,"WHYTE, HARMONY (HARM",0.0
HUMAN TORCH,WHIZZER III,0.0
HUMAN TORCH,WHIZZER II,0.0
HUMAN TORCH,ULYSSES II,0.0
HUMAN TORCH,TEN FOR,0.0
HUMAN TORCH,THENA,0.0
HUMAN TORCH,"THOMAS, ROY",0.0
HUMAN TORCH,THUNDERBIRD III,0.0
HUMAN TORCH,TITAN,0.0
HUMAN TORCH,TOAD,0.0
HUMAN TORCH,TORO,0.0
HUMAN TORCH,"TRAINER, DR. SEWARD",0.0
HUMAN TORCH,TUSK,0.0
HUMAN TORCH,UNICORN,0.0
HUMAN TORCH,WHIPLASH,0.0
HUMAN TORCH,VALINOR,0.0
HUMAN TORCH,VANISHER,0.0
HUMAN TORCH,VIZIER,0.0
HUMAN TORCH,VOSTOK,0.0
HUMAN TORCH,WALDO,0.0
HUMAN TORCH,"WALTERS, BILLY",0.0
HUMAN TORCH,WATER WIZARD,0.0
HUMAN TORCH,"WEIN, LEN",0.0
HUMAN TORCH,WEREWOLF BY NIGHT,0.0
HUMAN TORCH ANDROID,MOLE MAN,0.0
HUMAN TORCH ANDROID,MS. MARVEL II,0.0
HYDROMAN,"SUMMERS, NATHAN CHRI",0.0
HUMAN TORCH ANDROID,MULTIPLE MAN,0.0
HUMAN TORCH ANDROID,SPEEDBALL,0.0
HUMAN TORCH ANDROID,SPIDER-WOMAN II,0.0
HUMAN TORCH ANDROID,"STERMAN, ANDREA ANDI",0.0
HUMAN TORCH ANDROID,STRONG GUY,0.0
HUMAN TORCH ANDROID,"STRUCKER, ANDREA",0.0
HUMAN TORCH ANDROID,"STRUCKER, ANDREAS",0.0
HUMAN TORCH ANDROID,SUPER SKRULL,0.0
HUMAN TORCH ANDROID,SUPREME INTELLIGENCE,0.0
HUMAN TORCH ANDROID,THANOS,0.0
HUMAN TORCH ANDROID,TITANIA II,0.0
HUMAN TORCH ANDROID,TRITON,0.0
HUMAN TORCH ANDROID,UNION JACK III,0.0
HUMAN TORCH ANDROID,VIPER II,0.0
HUMAN TORCH ANDROID,"VOGHT, AMELIA",0.0
HUMAN TORCH ANDROID,VOLSTAGG,0.0
HUMAN TORCH ANDROID,WARLOCK II,0.0
HUMAN TORCH ANDROID,WHIPLASH II,0.0
HUMAN TORCH ANDROID,WILD CHILD,0.0
HUMAN TORCH ANDROID,"WINGFOOT, WYATT",0.0
HUMAN TORCH ANDROID,WOLFSBANE,0.0
HUMAN TORCH ANDROID,YELLOW CLAW,0.0
HUMAN TORCH ANDROID,"SITWELL, JASPER",0.0
HUMAN TORCH ANDROID,SILHOUETTE,0.0
HUMAN TORCH ANDROID,SIF,0.0
HUMAN TORCH ANDROID,PROJECTOR,0.0
HUMAN TORCH ANDROID,NEBULA,0.0
HUMAN TORCH ANDROID,"NELSON, FRANKLIN FOG",0.0
HUMAN TORCH ANDROID,"NEWMARK, LOTUS",0.0
HUMAN TORCH ANDROID,NIGHT THRASHER,0.0
HUMAN TORCH ANDROID,NORTHSTAR,0.0
HUMAN TORCH ANDROID,NOVA,0.0
HUMAN TORCH ANDROID,NUKLO,0.0
HUMAN TORCH ANDROID,PIP,0.0
HUMAN TORCH ANDROID,POWER MAN,0.0
HUMAN TORCH ANDROID,PSYLOCKE,0.0
HUMAN TORCH ANDROID,SHOCKWAVE,0.0
HUMAN TORCH ANDROID,PUCK,0.0
HUMAN TORCH ANDROID,RAGE,0.0
HUMAN TORCH ANDROID,RAVONNA LEXUS RENSLA,0.0
HUMAN TORCH ANDROID,REJECT,0.0
HUMAN TORCH ANDROID,RINTRAH,0.0
HUMAN TORCH ANDROID,ROGUE ,0.0
HUMAN TORCH ANDROID,SASQUATCH,0.0
HUMAN TORCH ANDROID,SCREAMING MIMI,0.0
HUMAN TORCH ANDROID,SENYAKA,0.0
HUMAN TORCH,"TANAKA, KENJIRO",0.0
HUMAN TORCH,TALISMAN,0.0
HUMAN TORCH,TAI II,0.0
HUMAN TORCH,SYNCH,0.0
HUMAN TORCH,NORTHSTAR DOPPELGANG,0.0
HUMAN TORCH,NUKLO,0.0
HUMAN TORCH,OBLIVION,0.0
HUMAN TORCH,OCCULT,0.0
HUMAN TORCH,OKOYE,0.0
HUMAN TORCH,ONE ABOVE ALL [CELES,0.0
HUMAN TORCH,"OSBORN, NORMIE",0.0
HUMAN TORCH,OWL,0.0
HUMAN TORCH,OZYMANDIAS,0.0
HUMAN TORCH,PALADIN,0.0
HUMAN TORCH,PARALYZER,0.0
HUMAN TORCH,"PEREGRINE, LE",0.0
HUMAN TORCH,PHASTOS [ETERNAL],0.0
HUMAN TORCH,PHOBIUS,0.0
HUMAN TORCH,PIPELINE,0.0
HUMAN TORCH,PIXIE,0.0
HUMAN TORCH,PORCUPINE,0.0
HUMAN TORCH,POUNDCAKES,0.0
HUMAN TORCH,PRINCESS PYTHON,0.0
HUMAN TORCH,PROWLER,0.0
HUMAN TORCH,PSYNAPSE,0.0
HUMAN TORCH,NIGHTHAWK,0.0
HUMAN TORCH,"NELSON, CANDACE",0.0
HUMAN TORCH,NEKRA,0.0
HUMAN TORCH,MEANY,0.0
HUMAN TORCH,MAGMA,0.0
HUMAN TORCH,MALICE V,0.0
HUMAN TORCH,MAN-APE,0.0
HUMAN TORCH,MAN-BEAST,0.0
HUMAN TORCH,MANDARIN,0.0
HUMAN TORCH,MASTER,0.0
HUMAN TORCH,MASTER KHAN,0.0
HUMAN TORCH,MASTER ORDER,0.0
HUMAN TORCH,"MASTERSON, KEVIN",0.0
HUMAN TORCH,MEGGAN,0.0
HUMAN TORCH,N'ASTIRH,0.0
HUMAN TORCH,MENTALLO,0.0
HUMAN TORCH,MENTOR II,0.0
HUMAN TORCH,METEORITE,0.0
HUMAN TORCH,MIRAGE,0.0
HUMAN TORCH,MISTER HYDE,0.0
HUMAN TORCH,MODOK,0.0
HUMAN TORCH,MODRED THE MYSTIC,0.0
HUMAN TORCH,MR. JUSTICE,0.0
HUMAN TORCH,MR. SINISTER,0.0
HUMAN TORCH,PUMA,0.0
HUMAN TORCH,"QUARTERMAIN, CLAY",0.0
HUMAN TORCH,QUASAR II,0.0
HUMAN TORCH,SPIDER-WOMAN DOPPELG,0.0
HUMAN TORCH,"SIKORSKY, RAYMOND",0.0
HUMAN TORCH,SILVER SURFER IMPOST,0.0
HUMAN TORCH,SILVERCLAW,0.0
HUMAN TORCH,SILVERMANE,0.0
HUMAN TORCH,SKIN,0.0
HUMAN TORCH,SLEEPWALKER,0.0
HUMAN TORCH,SLITHER,0.0
HUMAN TORCH,SMASHER IV,0.0
HUMAN TORCH,SPEEDBALL II,0.0
HUMAN TORCH,SPIDERCIDE,0.0
HUMAN TORCH,SHOCKER,0.0
HUMAN TORCH,SPRITE,0.0
HUMAN TORCH,"ST. THOMAS, JULES",0.0
HUMAN TORCH,"STAPLES, EDNA M. GRA",0.0
HUMAN TORCH,STARSHINE II,0.0
HUMAN TORCH,"STEELE, MARCY MASTER",0.0
HUMAN TORCH,STILT-MAN,0.0
HUMAN TORCH,STRONG GUY DOPPELGAN,0.0
HUMAN TORCH,"STRUCKER, ANDREA",0.0
HUMAN TORCH,"STRUCKER, ANDREAS",0.0
HUMAN TORCH,SHOOTING STAR,0.0
HUMAN TORCH,SHE-HULK DOPPELGANGE,0.0
HUMAN TORCH,RADIOACTIVE MAN,0.0
HUMAN TORCH,"ROBERTSON, RANDY",0.0
HUMAN TORCH,"RANSOME, JENNIFER AM",0.0
HUMAN TORCH,"RASSITANO, MAD DOG",0.0
HUMAN TORCH,"RAYMOND, ANN",0.0
HUMAN TORCH,REDWING,0.0
HUMAN TORCH,REJECT,0.0
HUMAN TORCH,"RIDER, CHARLES",0.0
HUMAN TORCH,RINGMASTER,0.0
HUMAN TORCH,"RITTER, DEBORAH ",0.0
HUMAN TORCH,"RITTER, DONALD",0.0
HUMAN TORCH,"ROSEN, WALTER",0.0
HUMAN TORCH,"SHARPE, ROSALINDE",0.0
HUMAN TORCH,"ROSS, EVERETT KENNET",0.0
HUMAN TORCH,"RUIZ, RIGGER",0.0
HUMAN TORCH,SABRETOOTH,0.0
HUMAN TORCH,"SAXON, STARR",0.0
HUMAN TORCH,SCARECROW,0.0
HUMAN TORCH,SCORPION,0.0
HUMAN TORCH,SELENE,0.0
HUMAN TORCH,SENTINELS,0.0
HUMAN TORCH,SHANG-CHI,0.0
HUMAN TORCH ANDROID,ZEUS,0.0
HUMAN TORCH DOPPELGA,IRON MAN,0.0
HUMAN TORCH DOPPELGA,KARNAK DOPPELGANGER,0.0
HUSK,SANDMAN,0.0
HUSSAR,PHOENIX III,0.0
HUSSAR,QUASAR III,0.0
HUSSAR,QUEEN DIVINE JUSTICE,0.0
HUSSAR,ROGUE ,0.0
HUSSAR,"ROSS, EVERETT KENNET",0.0
HUSSAR,SHIP,0.0
HUSSAR,SIKORSKY,0.0
HUSSAR,SPIDER-WOMAN II,0.0
HUSSAR,"SUMMERS, NATHAN CHRI",0.0
HUSSAR,SUPREME INTELLIGENCE,0.0
HUSSAR,THERAK,0.0
HUSSAR,UATU,0.0
HUSSAR,USAGENT,0.0
HUSSAR,WALDO,0.0
HUSSAR,WASP,0.0
HUSSAR,WIDGET,0.0
"HUXLEY, DR. ALDA",JUBILEE,0.0
"HUXLEY, DR. ALDA","MACTAGGERT, MOIRA KI",0.0
"HUXLEY, DR. ALDA",MAGGOTT,0.0
"HUXLEY, DR. ALDA",MARVEL GIRL,0.0
"HUXLEY, DR. ALDA",MIRAGE II,0.0
HUSSAR,PHOENIX II,0.0
HUSSAR,MOCKINGBIRD,0.0
HUSSAR,MEGGAN,0.0
HUSK,THUNDERBIRD III,0.0
HUSK,"SHAW, SHINOBI",0.0
HUSK,SHE-HULK,0.0
HUSK,SNOWBIRD,0.0
HUSK,"STRUCKER, ANDREA",0.0
HUSK,"STRUCKER, ANDREAS",0.0
HUSK,SUGAR MAN,0.0
HUSK,"SUMMERS, MADELYNE MA",0.0
HUSK,TAROT,0.0
HUSK,THOR,0.0
HUSK,"TILBY, TRISH",0.0
HUSSAR,MAXIMUS [INHUMAN],0.0
HUSK,TOAD,0.0
HUSK,VIPER II,0.0
HUSK,"VOGHT, AMELIA",0.0
HUSK,"WATSON-PARKER, MARY ",0.0
HUSK,"WISDOM, PETER",0.0
HUSK,WOLFSBANE,0.0
HUSK,WOLVERINE SKRULL,0.0
HUSSAR,ICEMAN,0.0
HUSSAR,LOCKHEED,0.0
"HUXLEY, DR. ALDA",MR. SINISTER,0.0
"HUXLEY, DR. ALDA",MYSTIQUE,0.0
"HUXLEY, DR. ALDA",PROJECTOR,0.0
HYDROMAN,PROWLER,0.0
HYDROMAN,NOMAD III,0.0
HYDROMAN,OGRE,0.0
HYDROMAN,OWL,0.0
HYDROMAN,"PALERMO, HARRIET ROS",0.0
HYDROMAN,"PALERMO, VICTOR",0.0
HYDROMAN,"PARKER, MAY",0.0
HYDROMAN,PILEDRIVER II,0.0
HYDROMAN,PRINCESS PYTHON,0.0
HYDROMAN,PROFESSOR X,0.0
HYDROMAN,QUEEN DIVINE JUSTICE,0.0
HYDROMAN,"NALES, DET. REBECCA ",0.0
HYDROMAN,RADIOACTIVE MAN,0.0
HYDROMAN,"RASSITANO, MAD DOG",0.0
HYDROMAN,RINGMASTER,0.0
HYDROMAN,ROCKET RACER,0.0
HYDROMAN,RUBY,0.0
HYDROMAN,"RUIZ, RIGGER",0.0
HYDROMAN,SCARECROW,0.0
HYDROMAN,SHA SHAN,0.0
HYDROMAN,"STONE, LT. MARCUS",0.0
HYDROMAN,"NELSON, FRANKLIN FOG",0.0
HYDROMAN,MOLECULE MAN,0.0
"HUXLEY, DR. ALDA",PSYLOCKE,0.0
HYDROMAN,"LEEDS, BETTY BRANT",0.0
"HUXLEY, DR. ALDA",RAX,0.0
"HUXLEY, DR. ALDA",SABRA,0.0
HYDROMAN,IMPOSSIBLE MAN,0.0
HYDROMAN,IRONCLAD,0.0
HYDROMAN,"JAMESON, MARLA MADIS",0.0
HYDROMAN,KAINE,0.0
HYDROMAN,"KATZENBERG, NICK",0.0
HYDROMAN,KRISTOFF,0.0
HYDROMAN,LEADER,0.0
HYDROMAN,"LEEDS, NED",0.0
HYDROMAN,MOLE MAN,0.0
HYDROMAN,"LUBENSKI, NATE",0.0
HYDROMAN,"LYNNE, MONICA",0.0
HYDROMAN,MADCAP,0.0
HYDROMAN,MALICE V,0.0
HYDROMAN,MAN-APE,0.0
HYDROMAN,MAN-KILLER,0.0
HYDROMAN,MARVEL GIRL II,0.0
HYDROMAN,MENTALLO,0.0
HYDROMAN,"MERRYWEATHER, IRENE",0.0
HUSK,SASQUATCH,0.0
HUSK,"ROBERTSON, JOE",0.0
HUMAN TORCH DOPPELGA,MARVEL GIRL DOPPELGA,0.0
HUSK,RINGMASTER,0.0
HUMAN TORCH DOPPELGA,SPIDER-WOMAN II,0.0
HUMAN TORCH DOPPELGA,THANOS,0.0
HUMAN TORCH DOPPELGA,THING DOPPELGANGER,0.0
HUMAN TORCH DOPPELGA,THING DOPPELGANGER I,0.0
HUMAN TORCH DOPPELGA,THUNDERBIRD II,0.0
HUMAN TORCH DOPPELGA,TRITON DOPPELGANGER,0.0
HUMAN TORCH DOPPELGA,VINDICATOR II DOPPEL,0.0
HUMAN TORCH DOPPELGA,VISION DOPPELGANGER,0.0
HUMAN TORCH DOPPELGA,VISION DOPPELGANGER ,0.0
HUMAN TORCH DOPPELGA,WARLOCK II,0.0
HUMAN TORCH DOPPELGA,WASP,0.0
HUMAN TORCH DOPPELGA,WILD CHILD,0.0
HUMAN TORCH DOPPELGA,WOLFSBANE,0.0
HUMAN TORCH DOPPELGA,WOLFSBANE DOPPELGANG,0.0
HUNTARA,ICEMAN,0.0
HUNTARA,IRON MAN,0.0
HUNTARA,KLAW,0.0
HUNTARA,"LANG, CASSANDRA CASS",0.0
HUNTARA,LLYRON,0.0
HUNTARA,LOCKJAW [INHUMAN],0.0
HUNTARA,"LUMPKIN, WILLIAM WIL",0.0
HUMAN TORCH DOPPELGA,SPEEDBALL DOPPELGANG,0.0
HUMAN TORCH DOPPELGA,"SIMON, ALEX FLORES",0.0
HUMAN TORCH DOPPELGA,SILVER SURFER,0.0
HUMAN TORCH DOPPELGA,PIP,0.0
HUMAN TORCH DOPPELGA,MOLE MAN,0.0
HUMAN TORCH DOPPELGA,MOONDRAGON,0.0
HUMAN TORCH DOPPELGA,MR. FANTASTIC,0.0
HUMAN TORCH DOPPELGA,"NEWMARK, LOTUS",0.0
HUMAN TORCH DOPPELGA,NORTHSTAR,0.0
HUMAN TORCH DOPPELGA,NOVA DOPPELGANGER,0.0
HUMAN TORCH DOPPELGA,NOVA DOPPELGANGER II,0.0
HUMAN TORCH DOPPELGA,NOVA II,0.0
HUMAN TORCH DOPPELGA,PHARAOH RAMA-TUT,0.0
HUMAN TORCH DOPPELGA,POLARIS DOPPELGANGER,0.0
